"AnnualRefresh","Area","CompanyAltName","CompanyName","Degree","EquitySchedule","Experience","ExperienceLevel","GreenCard","JobFunction","JobType","Level","OtherOffer","PositionType","PostTime","PostTitle","PostUser","PromotionPkg","RelocationFee","Satisfaction","Season","Source","SpiderTime","URL","Year","_type"
"-","BayArea","-","Linkedin","硕士","1/4 1/4 1/4 1/4","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","LinkedIn return offer","倒序浏览","-","2k","再说","7-9月","实习ReturnOffer","1.538876999017E12","http://www.1point3acres.com/bbs/thread-439035-1-1.html","2018","TrailItem"
"-","北京","国内某金融服务公司","-","本科","-","fresh grad 无实习/全职","fresh grad应届毕业生","-","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","我也来晒晒","愚驹","-","-","-","7-9月","校园招聘会","1.538876999338E12","http://www.1point3acres.com/bbs/thread-442369-1-1.html","2011","TrailItem"
"-","BayArea","-","Facebook","本科","25/25/25/25","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Facebook intern return offer","NikoruChen","-","-","-","7-9月","实习ReturnOffer","1.538876999904E12","http://www.1point3acres.com/bbs/thread-442665-1-1.html","2018","TrailItem"
"-","BayArea","-","Lyft","硕士","25% per year","1-3年","在职跳槽","-","DataEng","全职","4","Uber,Pinterest","IC (Individual Contributor 技术岗，不管人)","null","Lyft Data Engineer T4 Package","StarvingFool","-","-","不去","4-6月","内推","1.538877000602E12","http://www.1point3acres.com/bbs/thread-425703-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","目前就这一个offer，还有Facebook, Google, Apple, Airbnb, Uber pending onsite","Oracle","硕士","25 25 25 25","3-5年","在职跳槽","N/A","码农类General","全职","3","目前就这一个offer，还有Facebook, Google, Apple, Airbnb, Uber pending onsite","IC (Individual Contributor 技术岗，不管人)","null","Oracle Bare Metal Cloud Seattle 诚意包，去不去?","倒序浏览","-","-","纠结中，求建议","7-9月","猎头","1.538877001144E12","http://www.1point3acres.com/bbs/thread-442340-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","不知道","1-3年","在职跳槽","-","码农类General","全职","60","-","IC (Individual Contributor 技术岗，不管人)","null","田家60","ioue","-","-","应该不去","7-9月","猎头","1.538877002603E12","http://www.1point3acres.com/bbs/thread-442706-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","25 25 25 25","1-3年","在职跳槽","-","码农类General","全职","60","Oracle, Google, 面试还剩Facebook","IC (Individual Contributor 技术岗，不管人)","null","微软60","707213056","-","NA","不去","7-9月","内推","1.538877002924E12","http://www.1point3acres.com/bbs/thread-441722-1-1.html","2018","TrailItem"
"-","BayArea","-","Facebook","硕士","25% / y","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","Amazon的准备扔了。Google是Standard包，还没有开始谈","-","null","Facebook New Grad 签字费报警了啊啊啊","CeciliaM","-","-","-","7-9月","网上海投","1.5388770041E12","http://www.1point3acres.com/bbs/thread-203960-1-1.html","2017","TrailItem"
"-","Greater Seattle Area","-","Facebook","博士","25% * 4 years","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","4","Airbnb，包裹接近","IC (Individual Contributor 技术岗，不管人)","null","FB PhD Return","傲羽千凝","-","-","Don't know","7-9月","实习ReturnOffer","1.538877004324E12","http://www.1point3acres.com/bbs/thread-438821-1-1.html","2018","TrailItem"
"-","BayArea","-","Google","硕士","25%","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","","FB大礼包，Amazon","-","null","Google New Grads","CeciliaM","-","-","_(・ω・｣ ∠)_ 大约准备从了","7-9月","网上海投","1.538877004977E12","http://www.1point3acres.com/bbs/thread-206911-1-1.html","2017","TrailItem"
"-","BayArea","-","Apple","硕士","四年","3-5年","在职跳槽","-","PM类","全职","-","木有。。","IC (Individual Contributor 技术岗，不管人)","null","果果的一般包 回馈地里 贡献一个PM数据点","Cheryl_Hou","-","-","去的！","7-9月","网上海投","1.538877005684E12","http://www.1point3acres.com/bbs/thread-442885-1-1.html","2018","TrailItem"
"-","BayArea","-","Linkedin","硕士","4","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","抖个领英return的包袱","cniht","-","-","-","4-6月","内推","1.538877005701E12","http://www.1point3acres.com/bbs/thread-442933-1-1.html","2019","TrailItem"
"-","Chicago","Motorola","-","博士","fully vested","<3个月短暂实习/全职","fresh grad应届毕业生","H1b,没提绿卡","电路/电子/半导体类","全职","7","暂无compete offer, 还在面","IC (Individual Contributor 技术岗，不管人)","null","Moto的小包","paradiselost","-","-","暂定去","10-12月","网上海投","1.538877005974E12","http://www.1point3acres.com/bbs/thread-439616-1-1.html","2018","TrailItem"
"-","BayArea","-","阿里巴巴","博士","0 50 25 25","1-3年","在职跳槽","-","码农类General","全职","-","N/A","IC (Individual Contributor 技术岗，不管人)","null","发一个 阿里巴巴 湾区的包裹","yzhang1991","-","6000","已拒","4-6月","猎头","1.538877006212E12","http://www.1point3acres.com/bbs/thread-427304-1-1.html","2028","TrailItem"
"-","BayArea","-","GoldmanSachs","本科","25,25,25,25","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Goldman Sachs","coco125","-","-","no","4-6月","网上海投","1.538877006486E12","http://www.1point3acres.com/bbs/thread-427029-1-1.html","2018","TrailItem"
"-","BayArea","-","Apple","硕士","4","3-5年","在职跳槽","-","电路/电子/半导体类","全职","-","na","IC (Individual Contributor 技术岗，不管人)","null","果家硬件打脸包","sallywong","-","-","-","4-6月","内推","1.538877007761E12","http://www.1point3acres.com/bbs/thread-413982-1-1.html","2018","TrailItem"
"-","美国其他地区","Garmin","-","博士","20 20 20 20 20","<3个月短暂实习/全职","fresh grad应届毕业生","都不保证马上办H1B，还要考察。。。","电路/电子/半导体类","全职","-","在考虑直接据了算了，moto的小包都比这大","IC (Individual Contributor 技术岗，不管人)","null","来抖个更小的硬件包","paradiselost","-","4K","不去了吧","10-12月","网上海投","1.538877009311E12","http://www.1point3acres.com/bbs/thread-442473-1-1.html","2018","TrailItem"
"-","BayArea","instacart","-","硕士","performance based","1-3年","在职跳槽","-","码农类General","全职","3","木有","IC (Individual Contributor 技术岗，不管人)","null","instacart L3包裹","sunnybegoffers","-","15k grossed up","-","4-6月","网上海投","1.538877009588E12","http://www.1point3acres.com/bbs/thread-434965-1-1.html","2018","TrailItem"
"-","BayArea","-","-","本科","还没谈","3-5年","在职跳槽","-","Other","全职","-","-","Manager","null","Offer negotiate 求指导","倒序浏览","-","-","-","7-9月","网上海投","1.538877010513E12","http://www.1point3acres.com/bbs/thread-442580-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","本科","4yrs","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","59","-","IC (Individual Contributor 技术岗，不管人)","null","微软本科毕业入职","yguo89","-","5K","已经工作了5+年","10-12月","内推","1.538877012159E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=320343&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2011","TrailItem"
"-","Greater Seattle Area","Coupang","-","博士","20/20/30/30","11-15年","在职跳槽","-","码农类General","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","Coupang","alphaa","-","-","Yes","1-3月","内推","1.5388770124E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443219&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","4 years","3个月-1年","在职跳槽","-","电路/电子/半导体类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Google TPU 硬件包","zhuliheng","-","n/a","去","7-9月","猎头","1.538877012942E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441810&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Apple","硕士","25,25,25,25","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","currently none","IC (Individual Contributor 技术岗，不管人)","null","Apple Return Offer","dwzabb","-","1 month salary","not sure","4-6月","实习ReturnOffer","1.538877014342E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441497&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Twitter","硕士","25% 25% 25% 25%","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","1","-","IC (Individual Contributor 技术岗，不管人)","null","Twitter SDE 1 Return Offer","bgt961015","-","5000","应该会去","7-9月","实习ReturnOffer","1.53887701436E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443317&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Facebook","博士","季度","3-5年","在职跳槽","-","MachineLearningEng","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","FB 西雅图5级包","gigiwaiwai","-","-","还在考虑","7-9月","猎头","1.538877016012E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441133&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","BlackRock","-","硕士","NA","3个月-1年","fresh grad应届毕业生","-","金工类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Financial Modeling Quant @BLK","xlchen126","-","-","-","7-9月","网上海投","1.538877016594E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442542&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2015","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5/15/40/40","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻sde1","yinyifan1991","-","10,000","去","7-9月","内推","1.538877018049E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=440755&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"about 10k","Greater Seattle Area","-","Microsoft","硕士","25%","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","微软61厚道包","天上飞哒猪","-","NA","忍痛拒了","7-9月","Other","1.538877018624E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442859&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","Oscar Health","-","本科","25% first year, then monthly","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Oscar 奥斯卡 SRE 包袱","sizem","-","-","Accepted","1-3月","网上海投","1.538877018845E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=332549&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","??","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","amazon return offer","hdfaji","-","10k","-","7-9月","实习ReturnOffer","1.538877019115E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=440725&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"50k","BayArea","-","Apple","硕士","6mon/4yr","3-5年","在职跳槽","马上办","电路/电子/半导体类","全职","-","No","IC (Individual Contributor 技术岗，不管人)","null","五年经验硕士apple低球硬件包","jerry7403","-","-","不去","4-6月","网上海投","1.538877019845E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443123&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Zillow","硕士","25%, 6.25%, 6.25%...","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","报个虾图zillow offer","mrno5zzz","-","5k","-","4-6月","猎头","1.538877019927E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=423772&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Amazon","硕士","5,15,40,40","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻return offer包裹 不知是不是lowball了 求大米","wzwhywrm","-","-","-","7-9月","校园招聘会","1.538877020599E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=440907&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2019","TrailItem"
"-","BayArea","Adobe","-","硕士","1/4 * 4","3个月-1年","在职跳槽","办","码农类General","全职","-","暂无","IC (Individual Contributor 技术岗，不管人)","null","Adobe mid-level","jy02535954","-","Relocation package... all cover","不知道","4-6月","网上海投","1.538877021924E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=419371&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877022405E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=306992&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5 15 40 40","1-3年","在职跳槽","-","分析|数据科学类","全职","5","Snap, LinkedIn, Current employer","IC (Individual Contributor 技术岗，不管人)","null","Amzn AS","placeholder","-","Full service or 10k","-","10-12月","猎头","1.538877022509E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=367828&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
